IP地址,端口号,TLS,丢包率,扫描方式,网络延迟,下载速度,出站IP,IP类型,原始输入,数据中心,源IP位置,地区,城市,ASN号码,ASN组织,访问协议,TLS版本,SNI,HTTP版本,WARP,Gateway,RBI,密钥交换,时间戳
149.28.21.186,8443,true,0%,HTTPing,180ms,未测速,2401:c080:1000:300b:5400:6ff:fe8f:8d57,IPv6,149.28.21.186,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
216.23.86.183,2053,true,0%,HTTPing,182ms,未测速,2a12:4041:7:231::a,IPv6,216.23.86.183,NRT,JP,Asia Pacific,Tokyo,AS203090,Bitsflowcloud Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
207.148.99.230,443,true,0%,HTTPing,183ms,未测速,207.148.99.230,IPv4,207.148.99.230,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
180.196.128.122,443,true,0%,HTTPing,185ms,未测速,2402:6b00:ec12:c500:211:32ff:fed4:9524,IPv6,180.196.128.122,KIX,JP,Asia Pacific,Osaka,AS18126,"Chubu Telecommunications Company, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
45.76.97.162,443,true,0%,HTTPing,185ms,未测速,2001:19f0:7002:dd:5400:6ff:fe42:204b,IPv6,45.76.97.162,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
57.180.48.227,443,true,0%,HTTPing,186ms,未测速,2406:da14:3c:b000:b17a:5347:546d:c54e,IPv6,57.180.48.227,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
158.51.109.51,443,true,0%,HTTPing,187ms,未测速,2602:fd6f:100:f::a,IPv6,158.51.109.51,NRT,JP,Asia Pacific,Tokyo,AS18526,"DDPS Networks, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
202.182.106.72,443,true,0%,HTTPing,188ms,未测速,2001:19f0:7001:4c0e:5400:6ff:fe6a:e1d5,IPv6,202.182.106.72,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
35.78.243.103,443,true,0%,HTTPing,188ms,未测速,2406:da14:3c:b001:e:d89d:c7f:1fbc,IPv6,35.78.243.103,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
18.180.86.39,443,true,0%,HTTPing,188ms,未测速,2406:da14:3c:b002:a7cf:f9d3:4b1d:e643,IPv6,18.180.86.39,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
202.182.114.28,443,true,0%,HTTPing,189ms,未测速,2401:c080:1000:3aa2:5400:6ff:fe72:5dd3,IPv6,202.182.114.28,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
13.112.165.78,443,true,0%,HTTPing,189ms,未测速,2406:da14:138f:e900:e92f:f665:b90f:cc89,IPv6,13.112.165.78,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
104.238.150.161,443,true,0%,HTTPing,190ms,未测速,2401:c080:1000:2f8a:5400:6ff:fe35:3ec0,IPv6,104.238.150.161,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
13.193.212.73,443,true,0%,HTTPing,190ms,未测速,2406:da14:fc6:3d00:2449:ba19:54df:21b6,IPv6,13.193.212.73,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
198.13.33.123,443,true,0%,HTTPing,192ms,未测速,2401:c080:1000:3f92:5400:6ff:fe94:d29e,IPv6,198.13.33.123,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
198.13.54.121,443,true,0%,HTTPing,193ms,未测速,2401:c080:1000:3883:5400:6ff:fe79:2e22,IPv6,198.13.54.121,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
45.8.115.43,443,true,0%,HTTPing,193ms,未测速,2a10:480:1::10af,IPv6,45.8.115.43,KIX,JP,Asia Pacific,Osaka,AS4785,xTom,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
45.32.31.218,443,true,0%,HTTPing,194ms,未测速,2401:c080:1000:1327:5400:6ff:fe3d:c19f,IPv6,45.32.31.218,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
175.41.232.194,443,true,0%,HTTPing,195ms,未测速,2406:da14:3c:b000:70bc:dd5a:9a20:d21,IPv6,175.41.232.194,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
89.116.88.158,443,true,0%,HTTPing,197ms,未测速,2a12:e100:23:2:7b3d:8c1e:5b90:ff6d,IPv6,89.116.88.158,NRT,JP,Asia Pacific,Tokyo,AS51847,Nearoute Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
202.182.109.185,443,true,0%,HTTPing,197ms,未测速,2401:c080:1000:3407:5400:6ff:fe79:7e4f,IPv6,202.182.109.185,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
149.28.19.44,443,true,0%,HTTPing,198ms,未测速,2401:c080:1000:3942:5400:6ff:fe96:1e95,IPv6,149.28.19.44,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
108.61.163.117,443,true,0%,HTTPing,198ms,未测速,2401:c080:1000:3b09:5400:6ff:fe91:16e1,IPv6,108.61.163.117,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
54.249.226.241,443,true,0%,HTTPing,198ms,未测速,2406:da14:1615:6100:8b1f:e823:8e8d:b02f,IPv6,54.249.226.241,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
43.206.159.216,443,true,0%,HTTPing,198ms,未测速,2406:da14:3c:b001:94c:28ad:5d1d:99a9,IPv6,43.206.159.216,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
151.241.129.79,443,true,0%,HTTPing,200ms,未测速,2602:f864:229:1d::a,IPv6,151.241.129.79,NRT,JP,Asia Pacific,Tokyo,AS402628,IDC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
54.150.132.91,443,true,0%,HTTPing,201ms,未测速,2406:da14:1918:9000:d69b:ffda:46bd:9ce9,IPv6,54.150.132.91,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
198.13.60.163,443,true,0%,HTTPing,201ms,未测速,2401:c080:1000:260a:5400:6ff:fe2a:df2f,IPv6,198.13.60.163,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
13.231.221.179,443,true,0%,HTTPing,202ms,未测速,2406:da14:3c:b001:ab2d:a408:2f5:6096,IPv6,13.231.221.179,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
139.180.202.209,443,true,0%,HTTPing,202ms,未测速,2401:c080:1000:125a:5400:5ff:fed2:907c,IPv6,139.180.202.209,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
167.179.95.9,443,true,0%,HTTPing,203ms,未测速,2401:c080:1000:52c5:5400:6ff:fe9c:f6a1,IPv6,167.179.95.9,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
35.79.170.43,443,true,0%,HTTPing,203ms,未测速,2406:da14:fc6:3d00:5b93:b1bf:385a:64e5,IPv6,35.79.170.43,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
74.222.12.84,8443,true,0%,HTTPing,203ms,未测速,2607:fa98:4000:7::a6,IPv6,74.222.12.84,NRT,JP,Asia Pacific,Tokyo,AS22439,"Perfect International, Inc",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
13.158.86.30,443,true,0%,HTTPing,204ms,未测速,2406:da14:3c:b001:af1:bcc6:54b1:cf06,IPv6,13.158.86.30,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
35.74.79.196,443,true,0%,HTTPing,204ms,未测速,2406:da14:3c:b002:b859:b400:7c61:ef5,IPv6,35.74.79.196,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
35.78.169.69,443,true,0%,HTTPing,204ms,未测速,2406:da14:3c:b001:270f:99b6:9662:e788,IPv6,35.78.169.69,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
152.70.108.9,443,true,0%,HTTPing,205ms,未测速,2603:c021:8007:111a::102,IPv6,152.70.108.9,NRT,JP,Asia Pacific,Tokyo,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
141.11.139.215,443,true,0%,HTTPing,206ms,未测速,2a12:bec0:164:10a1::,IPv6,141.11.139.215,NRT,JP,Asia Pacific,Tokyo,AS212336,ByteVirt LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
207.148.115.152,443,true,0%,HTTPing,206ms,未测速,2401:c080:1000:3842:5400:6ff:fe79:2287,IPv6,207.148.115.152,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
103.53.81.197,443,true,0%,HTTPing,206ms,未测速,2a14:640:1:36d1::1,IPv6,103.53.81.197,NRT,JP,Asia Pacific,Tokyo,AS3258,xTom Japan Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
66.42.41.35,443,true,0%,HTTPing,206ms,未测速,2401:c080:1000:2846:5400:6ff:fe68:5fcf,IPv6,66.42.41.35,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
13.113.187.222,443,true,0%,HTTPing,206ms,未测速,2406:da14:19e0:2900:c8a9:2ece:5596:8812,IPv6,13.113.187.222,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
107.148.118.151,443,true,0%,HTTPing,208ms,未测速,107.148.118.151,IPv4,107.148.118.151,NRT,JP,Asia Pacific,Tokyo,AS219401,Yeah Tech LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
45.32.39.53,8443,true,0%,HTTPing,208ms,未测速,2401:c080:1000:1723:5400:5ff:fef7:57a8,IPv6,45.32.39.53,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
13.158.39.80,443,true,0%,HTTPing,208ms,未测速,2406:da14:3c:b002:cba4:4a34:6401:51ad,IPv6,13.158.39.80,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
207.148.112.220,443,true,0%,HTTPing,208ms,未测速,2401:c080:1000:37d9:5400:6ff:fe77:5b9d,IPv6,207.148.112.220,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
3.112.41.210,443,true,0%,HTTPing,209ms,未测速,2406:da14:3c:b000:477b:f992:75f3:aa86,IPv6,3.112.41.210,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
45.76.100.75,443,true,0%,HTTPing,209ms,未测速,2001:19f0:7002:11b4:5400:6ff:fe60:baf3,IPv6,45.76.100.75,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
43.224.33.216,443,true,0%,HTTPing,209ms,未测速,2401:c080:1000:3469:5400:6ff:fe9c:1280,IPv6,43.224.33.216,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
18.181.170.52,443,true,0%,HTTPing,209ms,未测速,2406:da14:3c:b000:eee2:b425:2de8:2500,IPv6,18.181.170.52,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
54.168.111.158,443,true,0%,HTTPing,210ms,未测速,2406:da14:1c1c:8100:b46c:1e5a:5acf:3b80,IPv6,54.168.111.158,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
52.194.191.128,443,true,0%,HTTPing,211ms,未测速,2406:da14:fc6:3d00:e836:91b1:9ad3:7020,IPv6,52.194.191.128,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
167.179.103.224,443,true,0%,HTTPing,211ms,未测速,2401:c080:1000:2aad:5400:6ff:fe4f:afd7,IPv6,167.179.103.224,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
16.76.81.233,443,true,0%,HTTPing,211ms,未测速,2406:da14:1ec3:b700:c280:1b15:70b6:5f42,IPv6,16.76.81.233,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
35.72.179.15,443,true,0%,HTTPing,211ms,未测速,2406:da14:3c:b002:ee6e:e07d:440c:5ec6,IPv6,35.72.179.15,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
45.76.216.46,443,true,0%,HTTPing,212ms,未测速,2401:c080:1000:27ca:5400:6ff:fe20:f69a,IPv6,45.76.216.46,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
13.158.71.221,443,true,0%,HTTPing,213ms,未测速,2406:da14:3c:b002:a6d4:21c5:2ad7:c5cd,IPv6,13.158.71.221,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
45.192.200.133,443,true,0%,HTTPing,213ms,未测速,2602:f3f2:c5:7746:269c:6d47:345e:6058,IPv6,45.192.200.133,NRT,JP,Asia Pacific,Tokyo,AS401615,ACCK LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
155.117.155.115,443,true,0%,HTTPing,215ms,未测速,2a12:bec0:167:12bc::,IPv6,155.117.155.115,NRT,JP,Asia Pacific,Tokyo,AS212336,ByteVirt LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
139.180.196.14,443,true,0%,HTTPing,216ms,未测速,2401:c080:1000:2301:5400:6ff:fe7a:d38b,IPv6,139.180.196.14,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
74.222.12.91,8443,true,0%,HTTPing,216ms,未测速,2607:fa98:4000:7::18,IPv6,74.222.12.91,NRT,JP,Asia Pacific,Tokyo,AS22439,"Perfect International, Inc",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
45.76.207.88,443,true,0%,HTTPing,217ms,未测速,2401:c080:1000:3e83:5400:6ff:fe74:e267,IPv6,45.76.207.88,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
45.32.54.94,443,true,0%,HTTPing,218ms,未测速,2001:19f0:7001:1f2e:5400:6ff:fe63:f4f8,IPv6,45.32.54.94,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
45.77.130.6,443,true,0%,HTTPing,219ms,未测速,2401:c080:1000:2b72:5400:6ff:fe87:c2af,IPv6,45.77.130.6,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
167.179.90.164,443,true,0%,HTTPing,220ms,未测速,2401:c080:1000:38c5:5400:6ff:fe70:fab7,IPv6,167.179.90.164,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
104.156.238.23,443,true,0%,HTTPing,220ms,未测速,2401:c080:1000:310e:5400:6ff:fe77:955b,IPv6,104.156.238.23,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
138.2.10.165,443,true,0%,HTTPing,220ms,未测速,2603:c021:8011:937e:0:9a33:e713:ab69,IPv6,138.2.10.165,NRT,JP,Asia Pacific,Tokyo,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
138.2.21.53,443,true,0%,HTTPing,221ms,未测速,138.2.21.53,IPv4,138.2.21.53,NRT,JP,Asia Pacific,Tokyo,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
167.179.117.9,443,true,0%,HTTPing,222ms,未测速,167.179.117.9,IPv4,167.179.117.9,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
167.179.90.137,443,true,0%,HTTPing,223ms,未测速,2001:19f0:7001:3131:5400:6ff:fe8a:186c,IPv6,167.179.90.137,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
154.31.114.162,8443,true,0%,HTTPing,223ms,未测速,2403:18c0:1000:1f3:549d:32ff:feb5:ceff,IPv6,154.31.114.162,NRT,JP,Asia Pacific,Tokyo,AS906,DMIT Cloud Services,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
45.77.130.24,443,true,0%,HTTPing,225ms,未测速,2001:19f0:7001:3d17:5400:6ff:fe67:1461,IPv6,45.77.130.24,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
167.179.99.0,443,true,0%,HTTPing,226ms,未测速,2401:c080:1000:4ec9:5400:6ff:fe5d:9eaf,IPv6,167.179.99.0,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
103.115.18.54,443,true,0%,HTTPing,227ms,未测速,2605:e440:c::211,IPv6,103.115.18.54,NRT,JP,Asia Pacific,Tokyo,AS26383,Baxet Group Inc.,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
161.33.138.142,443,true,0%,HTTPing,227ms,未测速,2603:c021:801e:4f01:0:7171:9a9f:d7c2,IPv6,161.33.138.142,NRT,JP,Asia Pacific,Tokyo,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
207.148.107.36,443,true,0%,HTTPing,228ms,未测速,2401:c080:1000:30be:5400:6ff:fe7e:3e88,IPv6,207.148.107.36,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
45.63.124.130,443,true,0%,HTTPing,228ms,未测速,2401:c080:1000:11f8:5400:6ff:fe45:212d,IPv6,45.63.124.130,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
45.76.222.30,8443,true,0%,HTTPing,228ms,未测速,2401:c080:1000:20ba:5400:6ff:fe1d:b187,IPv6,45.76.222.30,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
74.222.12.199,8443,true,0%,HTTPing,228ms,未测速,2607:fa98:4000:7::32,IPv6,74.222.12.199,NRT,JP,Asia Pacific,Tokyo,AS22439,"Perfect International, Inc",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
139.180.193.51,443,true,0%,HTTPing,228ms,未测速,2401:c080:1000:2d6b:5400:6ff:fe3a:3253,IPv6,139.180.193.51,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
207.148.94.254,443,true,0%,HTTPing,229ms,未测速,2401:c080:1000:1ac4:5400:6ff:fe3c:c17e,IPv6,207.148.94.254,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
45.192.201.140,443,true,0%,HTTPing,229ms,未测速,2602:f3f2:c1:aeb3:1d47:4104:ba9b:77d7,IPv6,45.192.201.140,NRT,JP,Asia Pacific,Tokyo,AS401615,ACCK LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
141.11.139.128,443,true,0%,HTTPing,230ms,未测速,2a12:bec0:164:1006::,IPv6,141.11.139.128,NRT,JP,Asia Pacific,Tokyo,AS212336,ByteVirt LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
202.182.119.170,443,true,0%,HTTPing,230ms,未测速,2401:c080:1000:2dee:5400:6ff:fe93:b9f6,IPv6,202.182.119.170,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
138.3.209.71,2053,true,0%,HTTPing,231ms,未测速,2603:c021:801a:4300:0:fb96:de40:d7f2,IPv6,138.3.209.71,NRT,JP,Asia Pacific,Tokyo,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
161.33.148.146,443,true,0%,HTTPing,231ms,未测速,2603:c021:8024:4c00:0:93ff:506c:4617,IPv6,161.33.148.146,NRT,JP,Asia Pacific,Tokyo,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
104.238.149.235,443,true,0%,HTTPing,232ms,未测速,2401:c080:1000:20a8:5400:6ff:fe37:88cb,IPv6,104.238.149.235,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
108.160.131.197,443,true,0%,HTTPing,232ms,未测速,2001:19f0:7002:1001:5400:6ff:fe24:c2cf,IPv6,108.160.131.197,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
193.111.30.37,443,true,0%,HTTPing,233ms,未测速,2403:71c0:2000:134d::a,IPv6,193.111.30.37,NRT,JP,Asia Pacific,Tokyo,AS3258,xTom Japan Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085223.000
45.77.180.114,443,true,0%,HTTPing,233ms,未测速,2401:c080:1000:21aa:5400:6ff:fe37:893c,IPv6,45.77.180.114,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
180.149.230.33,443,true,0%,HTTPing,233ms,未测速,2406:d500:15:12::a,IPv6,180.149.230.33,NRT,JP,Asia Pacific,Tokyo,AS136557,Host Universal Pty Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
103.47.186.31,443,true,0%,HTTPing,233ms,未测速,2a14:640:1:352a::1,IPv6,103.47.186.31,NRT,JP,Asia Pacific,Tokyo,AS3258,xTom Japan Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
202.182.125.218,443,true,0%,HTTPing,233ms,未测速,2001:19f0:7001:3a3:5400:6ff:fe53:f951,IPv6,202.182.125.218,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
