IP地址,端口号,TLS,丢包率,扫描方式,网络延迟,下载速度,出站IP,IP类型,原始输入,数据中心,源IP位置,地区,城市,ASN号码,ASN组织,访问协议,TLS版本,SNI,HTTP版本,WARP,Gateway,RBI,密钥交换,时间戳
45.202.243.88,443,true,0%,HTTPing,358ms,未测速,45.202.243.88,IPv4,45.202.243.88,LAX,US,North America,Los Angeles,AS61112,AKILE LTD,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
192.67.63.44,443,true,0%,HTTPing,358ms,未测速,2602:faa8:502:93::a,IPv6,192.67.63.44,SJC,US,North America,San Jose,AS212890,Oneman Network Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
192.129.133.225,443,true,0%,HTTPing,358ms,未测速,192.129.133.225,IPv4,192.129.133.225,LAX,US,North America,Los Angeles,AS36352,HostPapa,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
154.23.164.97,443,true,0%,HTTPing,358ms,未测速,2602:fce1:424:156::a,IPv6,154.23.164.97,LAX,US,North America,Los Angeles,AS8796,FASTNET DATA INC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
142.248.218.126,2053,true,0%,HTTPing,359ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.126,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
147.182.242.22,443,true,0%,HTTPing,359ms,未测速,147.182.242.22,IPv4,147.182.242.22,SJC,US,North America,San Jose,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
203.88.125.244,443,true,0%,HTTPing,359ms,未测速,2607:f130:0:154:216:3eff:fea1:a05d,IPv6,203.88.125.244,LAS,US,North America,Las Vegas,AS35916,MULTACOM CORPORATION,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
43.130.58.211,443,true,0%,HTTPing,359ms,未测速,240d:c000:f07f:9000:7832:779c:1e12:0,IPv6,43.130.58.211,SJC,US,North America,San Jose,AS132203,"Tencent Building, Kejizhongyi Avenue",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
45.203.220.181,8443,true,0%,HTTPing,359ms,未测速,45.203.220.181,IPv4,45.203.220.181,LAX,US,North America,Los Angeles,AS140869,Turing Group Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
104.223.38.6,443,true,0%,HTTPing,359ms,未测速,2607:9d00:2000:f6::5fd4:a0dd,IPv6,104.223.38.6,SJC,US,North America,San Jose,AS36352,HostPapa,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
138.2.236.17,443,true,0%,HTTPing,359ms,未测速,138.2.236.17,IPv4,138.2.236.17,SJC,US,North America,San Jose,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
179.253.254.114,8443,true,0%,HTTPing,359ms,未测速,2605:52c0:2:6388:be24:11ff:fea5:ea60,IPv6,179.253.254.114,SJC,US,North America,San Jose,AS906,DMIT Cloud Services,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
156.232.13.254,443,true,0%,HTTPing,359ms,未测速,2001:470:66:1b::2,IPv6,156.232.13.254,SJC,US,North America,San Jose,AS6939,Hurricane Electric LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
104.202.107.55,8443,true,0%,HTTPing,360ms,未测速,104.202.107.55,IPv4,104.202.107.55,LAX,US,North America,Los Angeles,AS11404,Wave Broadband,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
45.62.115.189,443,true,0%,HTTPing,360ms,未测速,2607:8700:5500:3c8f::2,IPv6,45.62.115.189,LAX,US,North America,Los Angeles,AS25820,IT7 Networks Inc,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
142.248.219.223,2053,true,0%,HTTPing,360ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.223,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
38.65.9.104,443,true,0%,HTTPing,360ms,未测速,38.65.9.104,IPv4,38.65.9.104,LAX,US,North America,Los Angeles,AS210661,ZMTO Technologies OU,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
142.248.218.71,2053,true,0%,HTTPing,360ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.71,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
198.2.237.25,8443,true,0%,HTTPing,360ms,未测速,198.2.237.25,IPv4,198.2.237.25,SJC,US,North America,San Jose,AS54600,PEG TECH INC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
142.248.219.231,2053,true,0%,HTTPing,360ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.231,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
142.248.218.36,2053,true,0%,HTTPing,360ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.36,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
198.181.34.186,443,true,0%,HTTPing,361ms,未测速,2607:8700:5500:f29a::2,IPv6,198.181.34.186,LAS,US,North America,Las Vegas,AS25820,IT7 Networks Inc,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
179.255.148.157,8443,true,0%,HTTPing,361ms,未测速,2605:52c0:1:1cd0:be24:11ff:fedc:35f8,IPv6,179.255.148.157,SJC,US,North America,San Jose,AS906,DMIT Cloud Services,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
66.42.99.221,443,true,0%,HTTPing,361ms,未测速,2001:19f0:6001:2433:5400:6ff:fe33:80a2,IPv6,66.42.99.221,LAS,US,North America,Las Vegas,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
142.248.218.108,2053,true,0%,HTTPing,361ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.108,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
179.255.120.31,8443,true,0%,HTTPing,361ms,未测速,2605:52c0:2:1059:be24:11ff:fee3:252a,IPv6,179.255.120.31,SJC,US,North America,San Jose,AS906,DMIT Cloud Services,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
216.131.127.149,443,true,0%,HTTPing,361ms,未测速,2607:fb50:2100:0:5054:ff:fe5a:e028,IPv6,216.131.127.149,SJC,US,North America,San Jose,AS22781,"Strong Technology, LLC.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
69.8.129.110,443,true,0%,HTTPing,362ms,未测速,2a0c:9a40:8aa2:1380::,IPv6,69.8.129.110,SJC,US,North America,San Jose,AS212336,ByteVirt LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
138.197.209.118,443,true,0%,HTTPing,362ms,未测速,2604:a880:2:d1:0:1:2fae:1,IPv6,138.197.209.118,SJC,US,North America,San Jose,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
23.27.245.165,8443,true,0%,HTTPing,362ms,未测速,2400:8d60:2::1:bc48:480e,IPv6,23.27.245.165,SJC,US,North America,San Jose,AS149440,Evoxt Sdn. Bhd.,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
142.248.218.231,2053,true,0%,HTTPing,362ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.231,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
142.248.218.160,2053,true,0%,HTTPing,362ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.160,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
23.27.245.194,443,true,0%,HTTPing,362ms,未测速,2400:8d60:2::1:aa35:18e5,IPv6,23.27.245.194,SJC,US,North America,San Jose,AS149440,Evoxt Sdn. Bhd.,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
182.255.91.91,443,true,0%,HTTPing,362ms,未测速,2607:f130:0:16b::9433:150e,IPv6,182.255.91.91,LAS,US,North America,Las Vegas,AS35916,MULTACOM CORPORATION,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
142.248.219.212,2053,true,0%,HTTPing,363ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.212,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
67.216.206.28,8443,true,0%,HTTPing,363ms,未测速,2607:8700:5500:f6f1::2,IPv6,67.216.206.28,LAS,US,North America,Las Vegas,AS25820,IT7 Networks Inc,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
142.248.218.184,2053,true,0%,HTTPing,363ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.184,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
142.248.218.186,2053,true,0%,HTTPing,363ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.186,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
107.172.180.151,443,true,0%,HTTPing,363ms,未测速,2a09:bac5:cad1:1541::21e:f5,IPv6,107.172.180.151,SEA,US,North America,Seattle,AS13335,"Cloudflare, Inc.",https,TLSv1.3,plaintext,http/1.1,on,off,off,X25519MLKEM768,1788912239.000
142.248.218.44,2053,true,0%,HTTPing,363ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.44,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
142.248.218.54,2053,true,0%,HTTPing,363ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.54,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
185.245.34.118,8443,true,0%,HTTPing,363ms,未测速,2a0d:6c2:6:ea3::,IPv6,185.245.34.118,SJC,US,North America,San Jose,AS400992,ZhouyiSat Communications,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
142.248.218.196,2053,true,0%,HTTPing,364ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.196,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
162.243.143.217,443,true,0%,HTTPing,364ms,未测速,2604:a880:1:4a::1da0:1000,IPv6,162.243.143.217,SJC,US,North America,San Jose,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
142.248.218.193,2053,true,0%,HTTPing,364ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.193,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
104.168.144.213,443,true,0%,HTTPing,364ms,未测速,2607:5501:3000:39a::2,IPv6,104.168.144.213,SEA,US,North America,Seattle,AS54290,Hostwinds LLC.,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
154.40.55.52,443,true,0%,HTTPing,364ms,未测速,154.40.55.52,IPv4,154.40.55.52,LAX,US,North America,Los Angeles,AS979,NetLab Global,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
136.0.39.35,443,true,0%,HTTPing,364ms,未测速,2602:f873:10:401:0:1:313:ee6c,IPv6,136.0.39.35,LAS,US,North America,Las Vegas,AS7488,CNServer LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
170.39.227.181,443,true,0%,HTTPing,364ms,未测速,2a0e:6901:201:8e:26a3:f0ff:fe49:6acc,IPv6,170.39.227.181,SEA,US,North America,Seattle,AS917,"Misaka Network, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
142.248.218.34,2053,true,0%,HTTPing,364ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.34,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
142.248.218.33,2053,true,0%,HTTPing,364ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.33,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
142.248.219.176,2053,true,0%,HTTPing,364ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.176,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
38.49.36.251,8443,true,0%,HTTPing,364ms,未测速,2a12:bec0:68c:3d8::,IPv6,38.49.36.251,SJC,US,North America,San Jose,AS212336,ByteVirt LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
108.186.198.35,443,true,0%,HTTPing,364ms,未测速,2602:f32a:20:1f00::2,IPv6,108.186.198.35,SJC,US,North America,San Jose,AS402799,WawaCloud,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
117.55.235.180,443,true,0%,HTTPing,365ms,未测速,2607:f130:0:156:216:3eff:fe38:bfc5,IPv6,117.55.235.180,LAS,US,North America,Las Vegas,AS35916,MULTACOM CORPORATION,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
142.248.219.225,2053,true,0%,HTTPing,365ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.225,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
142.248.219.10,2053,true,0%,HTTPing,365ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.10,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
142.248.219.55,2053,true,0%,HTTPing,365ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.55,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
103.11.76.183,443,true,0%,HTTPing,366ms,未测速,2607:f130:0:14f:216:3eff:feb3:2a64,IPv6,103.11.76.183,LAS,US,North America,Las Vegas,AS35916,MULTACOM CORPORATION,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
206.189.210.83,8443,true,0%,HTTPing,366ms,未测速,2604:a880:2:d1:0:1:26b6:e001,IPv6,206.189.210.83,SJC,US,North America,San Jose,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
128.1.163.186,8443,true,0%,HTTPing,366ms,未测速,2607:a400:2:24::68,IPv6,128.1.163.186,SJC,US,North America,San Jose,AS21859,Zenlayer Inc,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
142.248.218.185,2053,true,0%,HTTPing,366ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.185,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
142.248.219.240,2053,true,0%,HTTPing,367ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.240,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
142.248.218.163,2053,true,0%,HTTPing,367ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.163,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
138.68.9.159,443,true,0%,HTTPing,367ms,未测速,2604:a880:2:d1:0:1:2fad:e001,IPv6,138.68.9.159,SJC,US,North America,San Jose,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
128.14.140.2,2053,true,0%,HTTPing,367ms,未测速,2607:a400:4:7::2,IPv6,128.14.140.2,SJC,US,North America,San Jose,AS21859,Zenlayer Inc,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
46.8.227.65,2083,true,0%,HTTPing,368ms,未测速,2a13:7c00:3:23:f816:3eff:fe5f:cbf1,IPv6,46.8.227.65,SJC,US,North America,San Jose,AS56971,Cgi Global Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
129.146.49.224,443,true,0%,HTTPing,368ms,未测速,129.146.49.224,IPv4,129.146.49.224,LAX,US,North America,Los Angeles,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
182.255.90.114,443,true,0%,HTTPing,368ms,未测速,2607:f130:0:199::8e9f:193e,IPv6,182.255.90.114,LAS,US,North America,Las Vegas,AS35916,MULTACOM CORPORATION,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
188.255.156.218,443,true,0%,HTTPing,368ms,未测速,2602:f873:12:800:0:1:246f:85ce,IPv6,188.255.156.218,LAS,US,North America,Las Vegas,AS7488,CNServer LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
142.248.219.125,2053,true,0%,HTTPing,368ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.125,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
182.255.84.3,443,true,0%,HTTPing,368ms,未测速,2607:f130:0:152::e725:2f62,IPv6,182.255.84.3,LAS,US,North America,Las Vegas,AS35916,MULTACOM CORPORATION,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
146.190.148.120,443,true,0%,HTTPing,368ms,未测速,2604:a880:4:1d0:0:1:3896:1000,IPv6,146.190.148.120,SJC,US,North America,San Jose,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
64.225.121.21,8443,true,0%,HTTPing,368ms,未测速,2604:a880:2:d1:0:1:26b8:6001,IPv6,64.225.121.21,SJC,US,North America,San Jose,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
69.40.207.71,2053,true,0%,HTTPing,368ms,未测速,2a0d:6c2:6:fc0::,IPv6,69.40.207.71,SJC,US,North America,San Jose,AS400992,ZhouyiSat Communications,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
137.220.33.177,443,true,0%,HTTPing,368ms,未测速,2001:19f0:8001:1c0a:5400:5ff:fe9f:6f2b,IPv6,137.220.33.177,SEA,US,North America,Seattle,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
107.174.2.185,8443,true,0%,HTTPing,368ms,未测速,107.174.2.185,IPv4,107.174.2.185,LAX,US,North America,Los Angeles,AS36352,HostPapa,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
142.248.219.89,2053,true,0%,HTTPing,369ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.89,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
192.227.148.33,2053,true,0%,HTTPing,369ms,未测速,192.227.148.33,IPv4,192.227.148.33,SJC,US,North America,San Jose,AS36352,HostPapa,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
149.248.6.209,443,true,0%,HTTPing,369ms,未测速,2001:19f0:6001:5b40:5400:6ff:fe8f:1b99,IPv6,149.248.6.209,LAX,US,North America,Los Angeles,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
154.7.183.116,443,true,0%,HTTPing,369ms,未测速,154.7.183.116,IPv4,154.7.183.116,LAX,US,North America,Los Angeles,AS979,NetLab Global,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
142.248.219.230,2053,true,0%,HTTPing,369ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.230,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
142.248.219.20,2053,true,0%,HTTPing,369ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.20,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
129.159.47.168,2053,true,0%,HTTPing,370ms,未测速,129.159.47.168,IPv4,129.159.47.168,SJC,US,North America,San Jose,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
44.32.235.13,443,true,0%,HTTPing,370ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,44.32.235.13,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
142.248.218.15,2053,true,0%,HTTPing,370ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.15,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
107.170.235.229,443,true,0%,HTTPing,370ms,未测速,2604:a880:1:4a::14a1:1000,IPv6,107.170.235.229,SJC,US,North America,San Jose,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
203.88.114.19,443,true,0%,HTTPing,370ms,未测速,2607:f130:0:14e:216:3eff:feaf:40b9,IPv6,203.88.114.19,LAS,US,North America,Las Vegas,AS35916,MULTACOM CORPORATION,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
45.63.90.209,443,true,0%,HTTPing,370ms,未测速,2001:19f0:ac01:1b4b:5400:6ff:fe07:ab09,IPv6,45.63.90.209,SJC,US,North America,San Jose,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
154.9.243.154,443,true,0%,HTTPing,370ms,未测速,154.9.243.154,IPv4,154.9.243.154,LAX,US,North America,Los Angeles,AS979,NetLab Global,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
165.227.26.242,443,true,0%,HTTPing,371ms,未测速,2604:a880:2:d1:0:1:26b8:e001,IPv6,165.227.26.242,SJC,US,North America,San Jose,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
142.248.219.252,2053,true,0%,HTTPing,371ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.252,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
142.248.219.216,2053,true,0%,HTTPing,371ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.216,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
104.207.151.42,443,true,0%,HTTPing,371ms,未测速,2001:19f0:ac01:1b9c:5400:6ff:fe5a:6101,IPv6,104.207.151.42,SJC,US,North America,San Jose,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
205.186.76.251,443,true,0%,HTTPing,371ms,未测速,205.186.76.251,IPv4,205.186.76.251,LAX,US,North America,Los Angeles,AS30058,FDCservers.net,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
142.248.218.129,2053,true,0%,HTTPing,371ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.129,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
147.45.125.229,8443,true,0%,HTTPing,371ms,未测速,2a0d:6c2:6:b34::,IPv6,147.45.125.229,SJC,US,North America,San Jose,AS400992,ZhouyiSat Communications,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
179.253.246.191,8443,true,0%,HTTPing,372ms,未测速,2605:52c0:2:21fd:be24:11ff:fe08:640c,IPv6,179.253.246.191,SJC,US,North America,San Jose,AS906,DMIT Cloud Services,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
193.46.217.236,443,true,0%,HTTPing,372ms,未测速,2a0d:6c2:7:f8::,IPv6,193.46.217.236,SJC,US,North America,San Jose,AS400992,ZhouyiSat Communications,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
192.236.222.254,8443,true,0%,HTTPing,372ms,未测速,2607:9d00:2000:22d::4c6a:cf29,IPv6,192.236.222.254,SJC,US,North America,San Jose,AS36352,HostPapa,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
203.31.199.48,8443,true,0%,HTTPing,372ms,未测速,2607:f130:0:14d:216:3eff:fe88:cea9,IPv6,203.31.199.48,LAS,US,North America,Las Vegas,AS35916,MULTACOM CORPORATION,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
186.241.106.195,443,true,0%,HTTPing,373ms,未测速,2a0e:df80:a:1::5a,IPv6,186.241.106.195,LAX,US,North America,Los Angeles,AS967,VMISS Inc.,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
